"","ID","CH_PrecipMeanSummer","CH_TempMeanSummer","longitude","latitude","biomass","gridcell"
"1642",1642,83,9.6,-145.264037926,69.882440121,294.359985351562,"_69.5_-145"
"1643",1643,90,10.6,-143.467187926,69.723410121,232.451873779297,"_69.5_-143"
"1644",1644,105,9.7,-144.130025926,69.556010121,386.409027099609,"_69.5_-144"
"1645",1645,96,10.6,-143.962319926,69.664820121,447.137298583984,"_69.5_-143.5"
"1646",1646,88,10,-144.649115926,69.807110121,342.205627441406,"_69.5_-144.5"
"1647",1647,82,9.1,-143.195663926,69.907550121,126.999526977539,"_69.5_-143"
"1648",1648,96,10.5,-143.938361926,69.597860121,319.347259521484,"_69.5_-143.5"
"1649",1649,95,9.5,-145.144247926,69.782000121,304.557189941406,"_69.5_-145"
"1650",1650,88,10,-144.633143926,69.790370121,361.159240722656,"_69.5_-144.5"
"1651",1651,104,9.4,-145.391813926,69.656450121,288.188659667969,"_69.5_-145"
"1652",1652,98,9.3,-145.128275926,69.765260121,276.912353515625,"_69.5_-145"
"1653",1653,74,9.3,-143.962319926,69.982880121,203.549667358398,"_69.5_-143.5"
"1654",1654,109,10.1,-142.772405926,69.556010121,560.73388671875,"_69.5_-142.5"
"1655",1655,91,10.4,-142.117553926,69.715040121,65.9429244995117,"_69.5_-142"
"1656",1656,86,10.9,-144.353633926,69.497420121,230.01057434082,"_69_-144"
"1657",1657,90,10,-142.964069926,69.748520121,303.386260986328,"_69.5_-142.5"
"1658",1658,99,10.4,-142.908167926,69.589490121,401.373382568359,"_69.5_-142.5"
"1659",1659,83,9.6,-146.270273926,69.782000121,228.286422729492,"_69.5_-146"
"1660",1660,73,10.1,-145.272023926,69.798740121,359.798797607422,"_69.5_-145"
"1661",1661,88,10.4,-144.361619926,69.765260121,259.330047607422,"_69.5_-144"
"1662",1662,98,10.3,-142.972055926,69.631340121,393.8310546875,"_69.5_-142.5"
"1663",1663,117,9.2,-143.243579926,69.489050121,609.537414550781,"_69_-143"
"1664",1664,82,9.7,-142.389077926,69.857330121,158.851989746094,"_69.5_-142"
"1665",1665,98,10.4,-143.291495926,69.664820121,417.616821289062,"_69.5_-143"
"1666",1666,89,9.9,-145.823057926,69.673190121,337.374084472656,"_69.5_-145.5"
"1667",1667,82,10,-144.697031926,69.848960121,350.636688232422,"_69.5_-144.5"
"1668",1668,111,8.9,-144.521339926,69.556010121,117.835273742676,"_69.5_-144.5"
"1669",1669,87,10.2,-144.217871926,69.807110121,145.768325805664,"_69.5_-144"
"1670",1670,100,9.4,-143.810585926,69.447200121,277.661834716797,"_69_-143.5"
"1671",1671,94,10.2,-141.790127926,69.648080121,148.127578735352,"_69.5_-141.5"
"1672",1672,84,9.1,-143.171705926,69.915920121,276.432800292969,"_69.5_-143"
"1673",1673,73,9.4,-146.054651926,69.949400121,241.685760498047,"_69.5_-146"
"1674",1674,71,8.9,-143.003999926,69.966140121,184.558334350586,"_69.5_-143"
"1675",1675,76,9.5,-144.114053926,69.949400121,117.568450927734,"_69.5_-144"
"1676",1676,93,10,-144.585227926,69.723410121,75.5299377441406,"_69.5_-144.5"
"1677",1677,91,9.7,-146.166455926,69.748520121,393.946746826172,"_69.5_-146"
"1678",1678,128,8.5,-144.074123926,69.480680121,220.248947143555,"_69_-144"
"1679",1679,71,9.8,-146.445965926,69.848960121,96.9865188598633,"_69.5_-146"
"1680",1680,95,9.6,-145.511603926,69.740150121,430.517364501953,"_69.5_-145.5"
"1681",1681,76,9.7,-146.102567926,69.882440121,427.745910644531,"_69.5_-146"
"1682",1682,105,8.6,-144.736961926,69.422090121,455.774658203125,"_69_-144.5"
"1683",1683,114,9.8,-143.778641926,69.530900121,311.358764648438,"_69.5_-143.5"
"1684",1684,90,10.2,-142.628657926,69.723410121,175.727981567383,"_69.5_-142.5"
"1685",1685,93,10.5,-143.219621926,69.631340121,507.406829833984,"_69.5_-143"
"1686",1686,70,9.5,-145.439729926,69.982880121,230.078231811523,"_69.5_-145"
"1687",1687,80,9.9,-144.657101926,69.865700121,293.832641601562,"_69.5_-144.5"
"1688",1688,74,8.9,-143.115803926,69.974510121,288.794006347656,"_69.5_-143"
"1689",1689,87,10.2,-142.045679926,69.748520121,126.63427734375,"_69.5_-142"
"1690",1690,82,9.7,-142.708517926,69.840590121,134.199493408203,"_69.5_-142.5"
"1691",1691,96,10.6,-143.858501926,69.614600121,461.752716064453,"_69.5_-143.5"
"1692",1692,91,10.6,-143.027957926,69.556010121,177.316848754883,"_69.5_-143"
"1693",1693,74,9.4,-144.010235926,69.957770121,140.720718383789,"_69.5_-144"
"1694",1694,71,8.9,-143.059901926,69.974510121,233.514465332031,"_69.5_-143"
"1695",1695,87,9.8,-142.828307926,69.790370121,175.633499145508,"_69.5_-142.5"
"1696",1696,78,9.7,-146.366105926,69.857330121,242.202438354492,"_69.5_-146"
"1697",1697,83,9.7,-146.038679926,69.790370121,321.492614746094,"_69.5_-146"
"1698",1698,110,9,-144.513353926,69.556010121,197.594879150391,"_69.5_-144.5"
"1699",1699,79,9.7,-143.962319926,69.890810121,304.231231689453,"_69.5_-143.5"
"1700",1700,98,10.4,-142.852265926,69.614600121,404.640838623047,"_69.5_-142.5"
"1701",1701,77,9.2,-142.429007926,69.915920121,168.554595947266,"_69.5_-142"
"1702",1702,82,10.2,-143.283509926,69.773630121,183.749984741211,"_69.5_-143"
"1703",1703,73,8.9,-143.451215926,69.982880121,204.928024291992,"_69.5_-143"
"1704",1704,65,9.1,-145.543547926,70.024730121,179.504150390625,"_70_-145.5"
"1705",1705,90,10.4,-142.405049926,69.715040121,178.847442626953,"_69.5_-142"
"1706",1706,91,9.1,-141.183191926,69.556010121,188.865219116211,"_69.5_-141"
"1707",1707,107,9.6,-144.010235926,69.522530121,305.460021972656,"_69.5_-144"
"1708",1708,88,10,-144.657101926,69.815480121,382.211029052734,"_69.5_-144.5"
"1709",1709,76,9.1,-142.956083926,69.932660121,269.029632568359,"_69.5_-142.5"
"1710",1710,86,9.5,-141.294995926,69.597860121,183.663208007812,"_69.5_-141"
"1711",1711,87,9.8,-145.990763926,69.740150121,358.496917724609,"_69.5_-145.5"
"1712",1712,102,9.8,-143.499131926,69.489050121,592.837036132812,"_69_-143"
"1713",1713,82,9.7,-144.473423926,69.882440121,329.556274414062,"_69.5_-144"
"1714",1714,89,9.8,-145.942847926,69.715040121,340.757690429688,"_69.5_-145.5"
"1715",1715,112,9.3,-144.209885926,69.556010121,524.852783203125,"_69.5_-144"
"1716",1716,98,10.5,-142.277273926,69.639710121,161.571273803711,"_69.5_-142"
"1717",1717,111,9.2,-144.457451926,69.480680121,293.719635009766,"_69_-144"
"1718",1718,85,9.6,-145.096331926,69.874070121,349.322845458984,"_69.5_-145"
"1719",1719,106,9.3,-144.609185926,69.497420121,516.346923828125,"_69_-144.5"
"1720",1720,112,9,-144.577241926,69.530900121,166.303649902344,"_69.5_-144.5"
"1721",1721,107,7.1,-144.896681926,69.673190121,29.9722061157227,"_69.5_-144.5"
"1722",1722,85,10,-143.347397926,69.798740121,233.556533813477,"_69.5_-143"
"1723",1723,79,9.2,-142.884209926,69.899180121,131.905014038086,"_69.5_-142.5"
"1724",1724,90,10.3,-143.219621926,69.723410121,374.208648681641,"_69.5_-143"
"1725",1725,82,9.9,-142.053665926,69.807110121,114.326965332031,"_69.5_-142"
"1726",1726,87,10.1,-146.453951926,69.756890121,172.06120300293,"_69.5_-146"
"1727",1727,93,10.3,-141.822071926,69.648080121,124.795341491699,"_69.5_-141.5"
"1728",1728,94,10.6,-143.970305926,69.656450121,420.733764648438,"_69.5_-143.5"
"1729",1729,83,9.6,-145.695281926,69.840590121,353.647827148438,"_69.5_-145.5"
"1730",1730,90,10.5,-143.746697926,69.740150121,298.20849609375,"_69.5_-143.5"
"1731",1731,76,8.8,-142.716503926,69.966140121,155.429473876953,"_69.5_-142.5"
"1732",1732,69,8.4,-142.820321926,70.033100121,186.039016723633,"_70_-142.5"
"1733",1733,85,9.6,-141.614435926,69.731780121,173.234176635742,"_69.5_-141.5"
"1734",1734,92,9.6,-145.351883926,69.656450121,191.012268066406,"_69.5_-145"
"1735",1735,100,9.4,-144.617171926,69.472310121,374.749267578125,"_69_-144.5"
"1736",1736,74,9,-142.524839926,69.957770121,156.937072753906,"_69.5_-142.5"
"1737",1737,73,9.5,-146.134511926,69.924290121,251.500686645508,"_69.5_-146"
"1738",1738,87,9.8,-143.251565926,69.807110121,235.245971679688,"_69.5_-143"
"1739",1739,90,10.1,-141.806099926,69.689930121,110.338935852051,"_69.5_-141.5"
"1740",1740,94,10.4,-143.978291926,69.564380121,308.267181396484,"_69.5_-143.5"
"1741",1741,98,10.2,-142.700531926,69.673190121,364.828186035156,"_69.5_-142.5"
"1742",1742,69,8.8,-143.650865926,70.016360121,230.710693359375,"_70_-143.5"
"1743",1743,79,9.6,-143.962319926,69.915920121,309.210815429688,"_69.5_-143.5"
"1744",1744,98,10.4,-142.604699926,69.631340121,126.822982788086,"_69.5_-142.5"
"1745",1745,92,9.2,-144.713003926,69.438830121,475.178558349609,"_69_-144.5"
"1746",1746,91,10,-146.110553926,69.664820121,443.83056640625,"_69.5_-146"
"1747",1747,98,10.3,-142.876223926,69.639710121,197.384384155273,"_69.5_-142.5"
"1748",1748,96,9.8,-146.102567926,69.698300121,415.444213867188,"_69.5_-146"
"1749",1749,99,10,-142.612685926,69.581120121,430.077728271484,"_69.5_-142.5"
"1750",1750,83,9.8,-141.877973926,69.782000121,101.171936035156,"_69.5_-141.5"
"1751",1751,116,8.2,-144.872723926,69.455570121,219.034454345703,"_69_-144.5"
"1752",1752,83,9.8,-145.136261926,69.723410121,284.737060546875,"_69.5_-145"
"1753",1753,81,10.9,-144.369605926,69.514160121,160.774459838867,"_69.5_-144"
"1754",1754,91,10.3,-142.532825926,69.706670121,370.938842773438,"_69.5_-142.5"
"1755",1755,74,9.8,-144.529325926,69.907550121,367.459320068359,"_69.5_-144.5"
"1756",1756,96,10.5,-142.596713926,69.614600121,222.442932128906,"_69.5_-142.5"
"1757",1757,95,10.1,-142.932125926,69.681560121,384.016998291016,"_69.5_-142.5"
"1758",1758,100,10.3,-143.666837926,69.689930121,386.274627685547,"_69.5_-143.5"
"1759",1759,69,9.1,-144.090095926,70.016360121,177.542617797852,"_70_-144"
"1760",1760,71,8.5,-143.195663926,70.016360121,149.802780151367,"_70_-143"
"1761",1761,89,9.9,-143.155733926,69.790370121,278.077606201172,"_69.5_-143"
"1762",1762,88,10.1,-141.798113926,69.698300121,116.496452331543,"_69.5_-141.5"
"1763",1763,87,9.9,-144.896681926,69.823850121,409.964233398438,"_69.5_-144.5"
"1764",1764,73,9.6,-145.831043926,69.941030121,312.549591064453,"_69.5_-145.5"
"1765",1765,80,9.7,-145.839029926,69.848960121,338.580963134766,"_69.5_-145.5"
"1766",1766,91,10.2,-144.513353926,69.581120121,270.530242919922,"_69.5_-144.5"
"1767",1767,86,8.8,-141.079373926,69.514160121,619.653625488281,"_69.5_-141"
"1768",1768,93,9.5,-144.968555926,69.756890121,495.610382080078,"_69.5_-144.5"
"1769",1769,87,10.1,-143.115803926,69.740150121,309.344207763672,"_69.5_-143"
"1770",1770,106,10.2,-143.331425926,69.648080121,353.730987548828,"_69.5_-143"
"1771",1771,85,9.7,-145.216121926,69.773630121,219.433303833008,"_69.5_-145"
"1772",1772,88,10.4,-142.093595926,69.731780121,106.258544921875,"_69.5_-142"
"1773",1773,79,9.4,-143.491145926,69.907550121,196.762741088867,"_69.5_-143"
"1774",1774,96,10.7,-143.810585926,69.656450121,289.999786376953,"_69.5_-143.5"
"1775",1775,85,9.7,-145.208135926,69.756890121,365.994659423828,"_69.5_-145"
"1776",1776,88,9.5,-145.088345926,69.715040121,330.044891357422,"_69.5_-145"
"1777",1777,89,9.8,-141.502631926,69.656450121,150.470031738281,"_69.5_-141.5"
"1778",1778,84,10.6,-146.166455926,69.639710121,302.349243164062,"_69.5_-146"
"1779",1779,90,9.8,-144.864737926,69.773630121,478.846771240234,"_69.5_-144.5"
"1780",1780,89,10.7,-144.337661926,69.497420121,199.222625732422,"_69_-144"
"1781",1781,87,9.6,-145.104317926,69.848960121,345.297760009766,"_69.5_-145"
"1782",1782,82,9.4,-142.828307926,69.865700121,127.236236572266,"_69.5_-142.5"
"1783",1783,99,9.4,-144.665087926,69.455570121,333.811218261719,"_69_-144.5"
"1784",1784,77,9.7,-144.824807926,69.941030121,190.913177490234,"_69.5_-144.5"
"1785",1785,64,8.4,-143.219621926,70.049840121,93.4191589355469,"_70_-143"
"1786",1786,69,8.9,-143.938361926,70.033100121,146.674057006836,"_70_-143.5"
"1787",1787,62,8.6,-145.711253926,70.066580121,146.09114074707,"_70_-145.5"
"1788",1788,85,10.3,-144.369605926,69.807110121,277.05322265625,"_69.5_-144"
"1789",1789,100,9.6,-144.713003926,69.497420121,196.711242675781,"_69_-144.5"
"1790",1790,90,10.1,-144.553283926,69.773630121,343.232330322266,"_69.5_-144.5"
"1791",1791,68,8.7,-143.634893926,70.041470121,204.65119934082,"_70_-143.5"
"1792",1792,77,9,-142.692545926,69.932660121,175.87287902832,"_69.5_-142.5"
"1793",1793,77,10,-144.369605926,69.874070121,283.829559326172,"_69.5_-144"
"1794",1794,77,9.8,-144.936611926,69.890810121,410.012756347656,"_69.5_-144.5"
"1795",1795,106,9.6,-144.281759926,69.522530121,370.833312988281,"_69.5_-144"
"1796",1796,100,10.2,-144.018221926,69.564380121,295.214660644531,"_69.5_-144"
"1797",1797,85,9.9,-144.832793926,69.765260121,174.924224853516,"_69.5_-144.5"
"1798",1798,84,10.4,-144.353633926,69.639710121,510.507659912109,"_69.5_-144"
"1799",1799,88,10.1,-145.735211926,69.731780121,252.374542236328,"_69.5_-145.5"
"1800",1800,112,9.6,-143.674823926,69.514160121,350.118804931641,"_69.5_-143.5"
"1801",1801,96,10.7,-143.435243926,69.597860121,383.252044677734,"_69.5_-143"
"1802",1802,96,10.5,-143.690795926,69.656450121,432.477264404297,"_69.5_-143.5"
"1803",1803,74,8.9,-142.556783926,69.957770121,175.31591796875,"_69.5_-142.5"
"1804",1804,72,9.6,-145.256051926,69.966140121,317.557495117188,"_69.5_-145"
"1805",1805,86,9.8,-144.848765926,69.748520121,216.620101928711,"_69.5_-144.5"
"1806",1806,123,8.5,-144.744947926,69.447200121,263.022338867188,"_69_-144.5"
"1807",1807,69,8.7,-143.259551926,70.007990121,104.91535949707,"_70_-143"
"1808",1808,97,10.4,-141.750197926,69.581120121,368.573516845703,"_69.5_-141.5"
"1809",1809,98,10.6,-143.331425926,69.597860121,390.729675292969,"_69.5_-143"
"1810",1810,96,10.6,-143.706767926,69.606230121,323.465148925781,"_69.5_-143.5"
"1811",1811,90,10.3,-142.413035926,69.740150121,220.888809204102,"_69.5_-142"
"1812",1812,91,10.2,-141.846029926,69.689930121,201.345855712891,"_69.5_-141.5"
"1813",1813,83,9.6,-146.318189926,69.790370121,228.044570922852,"_69.5_-146"
"1814",1814,115,8.7,-144.561269926,69.547640121,171.320907592773,"_69.5_-144.5"
"1815",1815,72,8.8,-143.051915926,69.991250121,217.140090942383,"_69.5_-143"
"1816",1816,76,9.6,-144.034193926,69.924290121,161.140518188477,"_69.5_-144"
"1817",1817,65,9,-145.535561926,70.041470121,220.6279296875,"_70_-145.5"
"1818",1818,85,9.9,-144.936611926,69.823850121,303.865844726562,"_69.5_-144.5"
"1819",1819,86,9.9,-145.719239926,69.782000121,363.668914794922,"_69.5_-145.5"
"1820",1820,79,9.6,-143.970305926,69.924290121,253.181747436523,"_69.5_-143.5"
"1821",1821,86,9.6,-141.470687926,69.681560121,152.738632202148,"_69.5_-141"
"1822",1822,76,10.1,-145.583477926,69.790370121,185.965682983398,"_69.5_-145.5"
"1823",1823,88,9.7,-141.654365926,69.715040121,148.833267211914,"_69.5_-141.5"
"1824",1824,74,9.1,-142.516853926,69.941030121,157.476928710938,"_69.5_-142.5"
"1825",1825,82,10.2,-143.778641926,69.815480121,272.221374511719,"_69.5_-143.5"
"1826",1826,91,10.5,-142.341161926,69.681560121,251.408920288086,"_69.5_-142"
"1827",1827,80,9.7,-145.751183926,69.865700121,350.819641113281,"_69.5_-145.5"
"1828",1828,92,9.9,-145.974791926,69.689930121,429.526672363281,"_69.5_-145.5"
"1829",1829,75,9.7,-145.886945926,69.865700121,335.901519775391,"_69.5_-145.5"
"1830",1830,86,9,-141.087359926,69.581120121,169.145935058594,"_69.5_-141"
"1831",1831,77,9.6,-144.409535926,69.924290121,284.781555175781,"_69.5_-144"
"1832",1832,90,10.4,-144.066137926,69.756890121,252.390060424805,"_69.5_-144"
"1833",1833,88,10,-145.295981926,69.740150121,253.275024414062,"_69.5_-145"
"1834",1834,75,9.9,-145.272023926,69.848960121,129.795486450195,"_69.5_-145"
"1835",1835,88,9.6,-145.455701926,69.798740121,340.627593994141,"_69.5_-145"
"1836",1836,105,9.9,-141.750197926,69.564380121,328.373748779297,"_69.5_-141.5"
"1837",1837,72,9.5,-145.775141926,69.957770121,208.875869750977,"_69.5_-145.5"
"1838",1838,77,9.3,-142.596713926,69.899180121,130.005859375,"_69.5_-142.5"
"1839",1839,76,9.3,-143.291495926,69.890810121,216.365036010742,"_69.5_-143"
"1840",1840,79,9.3,-142.948097926,69.899180121,164.218215942383,"_69.5_-142.5"
"1841",1841,79,9.7,-144.026207926,69.907550121,163.331848144531,"_69.5_-144"
"1842",1842,66,8.7,-143.938361926,70.058210121,164.80207824707,"_70_-143.5"
"1843",1843,81,8.8,-143.195663926,69.957770121,196.306350708008,"_69.5_-143"
"1844",1844,69,8.6,-143.531075926,70.041470121,156.899032592773,"_70_-143.5"
"1845",1845,90,10.4,-146.310203926,69.689930121,187.422302246094,"_69.5_-146"
"1846",1846,99,9.8,-143.818571926,69.505790121,292.590393066406,"_69.5_-143.5"
"1847",1847,90,10.5,-143.714753926,69.740150121,296.497894287109,"_69.5_-143.5"
"1848",1848,95,10.2,-142.852265926,69.689930121,336.409484863281,"_69.5_-142.5"
"1849",1849,101,10.3,-143.850515926,69.572750121,297.232177734375,"_69.5_-143.5"
"1850",1850,91,10.1,-141.654365926,69.648080121,111.616661071777,"_69.5_-141.5"
"1851",1851,104,10.5,-143.818571926,69.597860121,312.519409179688,"_69.5_-143.5"
"1852",1852,82,9.5,-142.636643926,69.857330121,128.182647705078,"_69.5_-142.5"
"1853",1853,77,9.7,-145.431743926,69.907550121,238.755462646484,"_69.5_-145"
"1854",1854,79,9.7,-143.706767926,69.882440121,361.3759765625,"_69.5_-143.5"
"1855",1855,89,9.9,-145.599449926,69.689930121,266.407806396484,"_69.5_-145.5"
"1856",1856,101,10.4,-143.107817926,69.589490121,426.06494140625,"_69.5_-143"
"1857",1857,86,9.5,-141.494645926,69.706670121,198.112991333008,"_69.5_-141"
"1858",1858,82,9.9,-143.986277926,69.840590121,264.828948974609,"_69.5_-143.5"
"1859",1859,71,8.6,-142.820321926,69.991250121,144.236099243164,"_69.5_-142.5"
"1860",1860,85,10.5,-143.762669926,69.748520121,405.247253417969,"_69.5_-143.5"
"1861",1861,66,8.6,-143.826557926,70.058210121,212.183456420898,"_70_-143.5"
"1862",1862,99,10.4,-143.155733926,69.572750121,460.100372314453,"_69.5_-143"
"1863",1863,73,9.5,-146.294231926,69.915920121,146.660095214844,"_69.5_-146"
"1864",1864,108,8.4,-144.864737926,69.430460121,282.434051513672,"_69_-144.5"
"1865",1865,85,9.8,-145.016471926,69.815480121,269.807952880859,"_69.5_-145"
"1866",1866,81,10.2,-145.878959926,69.681560121,149.685165405273,"_69.5_-145.5"
"1867",1867,87,9.8,-143.890445926,69.848960121,283.144836425781,"_69.5_-143.5"
"1868",1868,78,9.4,-146.318189926,69.907550121,187.206466674805,"_69.5_-146"
"1869",1869,88,10.5,-144.401549926,69.706670121,210.390335083008,"_69.5_-144"
"1870",1870,98,10.5,-142.293245926,69.648080121,403.484222412109,"_69.5_-142"
"1871",1871,88,10,-144.705017926,69.564380121,371.211029052734,"_69.5_-144.5"
"1872",1872,90,10.4,-143.994263926,69.748520121,394.404296875,"_69.5_-143.5"
"1873",1873,96,10.1,-146.046665926,69.597860121,333.342346191406,"_69.5_-146"
"1874",1874,85,9.8,-142.540811926,69.823850121,145.887252807617,"_69.5_-142.5"
"1875",1875,80,9.5,-145.064387926,69.899180121,313.873870849609,"_69.5_-145"
"1876",1876,90,10.1,-142.820321926,69.731780121,206.596969604492,"_69.5_-142.5"
"1877",1877,97,10.5,-143.355383926,69.505790121,610.416564941406,"_69.5_-143"
"1878",1878,92,10.2,-143.467187926,69.497420121,614.481506347656,"_69_-143"
"1879",1879,96,10.4,-142.668587926,69.589490121,436.904541015625,"_69.5_-142.5"
"1880",1880,79,9.3,-143.483159926,69.915920121,153.572738647461,"_69.5_-143"
"1881",1881,73,9.7,-146.030693926,69.907550121,449.525604248047,"_69.5_-146"
"1882",1882,87,10.3,-144.273773926,69.782000121,395.185455322266,"_69.5_-144"
"1883",1883,87,9.4,-141.279023926,69.522530121,577.847900390625,"_69.5_-141"
"1884",1884,90,10.6,-143.451215926,69.723410121,257.541717529297,"_69.5_-143"
"1885",1885,88,9.3,-146.126525926,69.840590121,316.541595458984,"_69.5_-146"
"1886",1886,111,8.9,-144.169955926,69.455570121,433.829528808594,"_69_-144"
"1887",1887,74,9.3,-143.938361926,69.974510121,239.171112060547,"_69.5_-143.5"
"1888",1888,82,9.9,-145.224107926,69.748520121,428.985046386719,"_69.5_-145"
"1889",1889,77,9.7,-144.138011926,69.907550121,143.208190917969,"_69.5_-144"
"1890",1890,71,10.5,-146.310203926,69.748520121,140.327926635742,"_69.5_-146"
"1891",1891,74,9.3,-143.730725926,69.957770121,223.317016601562,"_69.5_-143.5"
"1892",1892,74,9.4,-143.682809926,69.932660121,272.306701660156,"_69.5_-143.5"
"1893",1893,93,10.6,-143.754683926,69.715040121,350.302429199219,"_69.5_-143.5"
"1894",1894,83,9.5,-146.142497926,69.840590121,243.647247314453,"_69.5_-146"
"1895",1895,93,10.5,-141.941861926,69.631340121,114.508972167969,"_69.5_-141.5"
"1896",1896,74,9.3,-144.425507926,69.991250121,408.970886230469,"_69.5_-144"
"1897",1897,74,9,-142.892195926,69.941030121,129.453002929688,"_69.5_-142.5"
"1898",1898,98,9.4,-145.264037926,69.723410121,385.619567871094,"_69.5_-145"
"1899",1899,93,10.3,-142.652615926,69.698300121,311.164489746094,"_69.5_-142.5"
"1900",1900,90,10.4,-143.618921926,69.748520121,306.375213623047,"_69.5_-143.5"
"1901",1901,66,8.9,-144.106067926,70.041470121,236.115798950195,"_70_-144"
"1902",1902,88,9.7,-141.598463926,69.706670121,184.463958740234,"_69.5_-141.5"
"1903",1903,110,9.7,-144.050165926,69.547640121,241.644348144531,"_69.5_-144"
"1904",1904,100,10.4,-143.355383926,69.648080121,442.868347167969,"_69.5_-143"
"1905",1905,75,9.7,-146.174441926,69.890810121,477.444427490234,"_69.5_-146"
"1906",1906,105,9.3,-144.649115926,69.472310121,366.466613769531,"_69_-144.5"
"1907",1907,91,9.5,-145.064387926,69.765260121,476.636413574219,"_69.5_-145"
"1908",1908,88,10.5,-144.409535926,69.723410121,86.637565612793,"_69.5_-144"
"1909",1909,96,10.5,-143.275523926,69.530900121,534.173217773438,"_69.5_-143"
"1910",1910,79,10,-143.746697926,69.840590121,214.737152099609,"_69.5_-143.5"
"1911",1911,71,8.7,-143.211635926,69.991250121,189.644073486328,"_69.5_-143"
"1912",1912,114,7.9,-144.904667926,69.422090121,201.955291748047,"_69_-144.5"
"1913",1913,106,10.2,-144.090095926,69.648080121,338.9931640625,"_69.5_-144"
"1914",1914,75,9.8,-145.591463926,69.899180121,461.913146972656,"_69.5_-145.5"
"1915",1915,67,9.3,-145.511603926,70.007990121,127.248733520508,"_70_-145.5"
"1916",1916,76,9.5,-144.082109926,69.949400121,132.345642089844,"_69.5_-144"
"1917",1917,83,9.5,-141.622421926,69.748520121,159.611602783203,"_69.5_-141.5"
"1918",1918,96,9.7,-145.327925926,69.681560121,142.166198730469,"_69.5_-145"
"1919",1919,95,10.6,-143.626907926,69.673190121,405.884216308594,"_69.5_-143.5"
"1920",1920,98,10.6,-143.523089926,69.664820121,486.302062988281,"_69.5_-143.5"
"1921",1921,95,10.4,-142.556783926,69.664820121,181.588485717773,"_69.5_-142.5"
"1922",1922,74,9.3,-143.299481926,69.907550121,275.768310546875,"_69.5_-143"
"1923",1923,87,10.2,-146.398049926,69.740150121,124.606178283691,"_69.5_-146"
"1924",1924,120,8.8,-144.449465926,69.514160121,227.880157470703,"_69.5_-144"
"1925",1925,99,10.4,-142.788377926,69.614600121,343.086608886719,"_69.5_-142.5"
"1926",1926,93,10.2,-142.756433926,69.673190121,232.163955688477,"_69.5_-142.5"
"1927",1927,83,10.2,-145.695281926,69.756890121,358.04833984375,"_69.5_-145.5"
"1928",1928,91,10,-141.630407926,69.656450121,112.332733154297,"_69.5_-141.5"
"1929",1929,81,9.8,-143.730725926,69.857330121,204.927093505859,"_69.5_-143.5"
"1930",1930,116,7.9,-144.896681926,69.430460121,180.229568481445,"_69_-144.5"
"1931",1931,79,10.8,-146.262287926,69.673190121,608.036071777344,"_69.5_-146"
"1932",1932,79,9.8,-143.914403926,69.890810121,321.936950683594,"_69.5_-143.5"
"1933",1933,93,10.5,-141.981791926,69.639710121,167.709838867188,"_69.5_-141.5"
"1934",1934,85,9.9,-142.492895926,69.807110121,128.651962280273,"_69.5_-142"
"1935",1935,69,9.3,-144.369605926,70.007990121,304.595855712891,"_70_-144"
"1936",1936,103,10.4,-143.499131926,69.631340121,427.723388671875,"_69.5_-143"
"1937",1937,96,10.6,-143.547047926,69.564380121,348.937225341797,"_69.5_-143.5"
"1938",1938,75,10,-144.625157926,69.865700121,297.735931396484,"_69.5_-144.5"
"1939",1939,66,8.1,-143.123789926,70.074950121,169.77229309082,"_70_-143"
"1940",1940,72,9.6,-145.200149926,69.966140121,260.208862304688,"_69.5_-145"
"1941",1941,87,10.2,-143.818571926,69.790370121,316.353057861328,"_69.5_-143.5"
"1942",1942,71,9.2,-143.331425926,69.949400121,69.5017700195312,"_69.5_-143"
"1943",1943,71,9.1,-143.810585926,69.991250121,245.773193359375,"_69.5_-143.5"
"1944",1944,105,9.6,-144.050165926,69.447200121,342.004119873047,"_69_-144"
"1945",1945,97,10.6,-143.563019926,69.564380121,385.013702392578,"_69.5_-143.5"
"1946",1946,93,10.7,-143.914403926,69.681560121,318.335815429688,"_69.5_-143.5"
"1947",1947,68,8.7,-143.642879926,70.041470121,194.130462646484,"_70_-143.5"
"1948",1948,81,9.8,-143.706767926,69.865700121,150.441329956055,"_69.5_-143.5"
"1949",1949,76,9.1,-143.411285926,69.957770121,171.828140258789,"_69.5_-143"
"1950",1950,91,10.6,-143.043929926,69.547640121,239.780456542969,"_69.5_-143"
"1951",1951,84,9.7,-143.451215926,69.865700121,200.561370849609,"_69.5_-143"
"1952",1952,87,10.3,-143.930375926,69.782000121,408.415832519531,"_69.5_-143.5"
"1953",1953,96,10.5,-142.444979926,69.648080121,229.462326049805,"_69.5_-142"
"1954",1954,86,9.4,-141.247079926,69.581120121,127.24243927002,"_69.5_-141"
"1955",1955,86,9.3,-146.246315926,69.823850121,282.983154296875,"_69.5_-146"
"1956",1956,96,10.5,-142.540811926,69.622970121,276.578094482422,"_69.5_-142.5"
"1957",1957,86,9.4,-141.271037926,69.614600121,190.321258544922,"_69.5_-141"
"1958",1958,62,8.9,-145.727225926,70.049840121,82.6057434082031,"_70_-145.5"
"1959",1959,83,9.7,-144.928625926,69.874070121,310.247467041016,"_69.5_-144.5"
"1960",1960,79,9.3,-143.507117926,69.915920121,209.258514404297,"_69.5_-143.5"
