"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","FuncPlotCover","DominatingFG","ShrubCover","GraminoidCover","ForbCover","LichenCover","MossCover","PlotDominatingFG","ShrubMean","ForbMean","GraminoidMean","LichenMean","MossMean","AnnualRichness","MeanRichness"
"1269","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SDECI","Vaccinium vitis-idaea","CTL",9.79020979020979,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",33.5664335664336,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1270","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Arctostaphylos alpina","Arctostaphylos","SDECI","Arctostaphylos alpina","CTL",1.3986013986014,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",33.5664335664336,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1271","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Peltigera aphthosa","Peltigera","LFOLI","Peltigera aphthosa","CTL",13.2867132867133,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",17.4825174825175,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1272","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Hylocomium splendens","Hylocomium","MPLEU","Hylocomium splendens","CTL",13.2867132867133,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",32.8671328671329,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1273","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",10.4895104895105,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",11.8881118881119,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1274","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Polytrichum ","Polytrichum","MACRO","Polytrichum","CTL",1.3986013986014,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",32.8671328671329,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1275","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",4.1958041958042,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",33.5664335664336,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1276","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Tomentypnum nitens","Tomentypnum","MPLEU","Tomentypnum nitens","CTL",5.59440559440559,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",32.8671328671329,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1277","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Salix planifolia","Salix","SDECI","Salix planifolia","CTL",2.0979020979021,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",33.5664335664336,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1278","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Pyrola grandiflora","Pyrola","FORB","Pyrola grandiflora","CTL",0.699300699300699,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",4.1958041958042,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1279","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Polygonum bistorta","Polygonum","FORB","Polygonum bistorta","CTL",2.0979020979021,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",4.1958041958042,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1280","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",11.1888111888112,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",33.5664335664336,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1281","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",0.699300699300699,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",11.8881118881119,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1282","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Aulacomnium ","Aulacomnium","MPLEU","Aulacomnium","CTL",7.69230769230769,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",32.8671328671329,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1283","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Pedicularis capitata","Pedicularis","FORB","Pedicularis capitata","CTL",1.3986013986014,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",4.1958041958042,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1284","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","WOOD","pf_all_XY","Betula nana","Betula","SDECI","Betula nana","CTL",4.89510489510489,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",33.5664335664336,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1285","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Cetraria cucullata","Cetraria","LFRUT","Cetraria cucullata","CTL",1.3986013986014,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",17.4825174825175,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1286","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Dactylina arctica","Dactylina","LFRUT","Dactylina arctica","CTL",0.699300699300699,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",17.4825174825175,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1287","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Cladonia ","Cladonia","LFRUT","Cladonia","CTL",2.0979020979021,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",17.4825174825175,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1288","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Arctagrostis latifolia","Arctagrostis","GRASS","Arctagrostis latifolia","CTL",0.699300699300699,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",11.8881118881119,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1289","ANWR:JAGO-A:7:1996","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",1996,"LIVE","NONWOODY","pf_all_XY","Bryophyte ","Bryophyte","MOSSU","Bryophyte","CTL",0.699300699300699,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",32.8671328671329,"None",33.5664335664336,11.8881118881119,4.1958041958042,17.4825174825175,32.8671328671329,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,22,20
"1290","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Tomentypnum nitens","Tomentypnum","MPLEU","Tomentypnum nitens","CTL",2.83687943262411,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",38.2978723404255,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1291","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Peltigera aphthosa","Peltigera","LFOLI","Peltigera aphthosa","CTL",3.54609929078014,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",4.25531914893617,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1292","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","WOOD","pf_all_XY","Salix planifolia","Salix","SDECI","Salix planifolia","CTL",6.38297872340426,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",32.6241134751773,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1293","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",8.51063829787234,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",32.6241134751773,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1294","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Hylocomium splendens","Hylocomium","MPLEU","Hylocomium splendens","CTL",21.2765957446809,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",38.2978723404255,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1295","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",8.51063829787234,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",19.8581560283688,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1296","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",10.6382978723404,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",32.6241134751773,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1297","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",11.3475177304965,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",19.8581560283688,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1298","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Salix reticulata","Salix","SDECI","Salix reticulata","CTL",0.709219858156028,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",32.6241134751773,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1299","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SDECI","Vaccinium vitis-idaea","CTL",6.38297872340426,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",32.6241134751773,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1300","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Polytrichum ","Polytrichum","MACRO","Polytrichum","CTL",3.54609929078014,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",38.2978723404255,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1301","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Pyrola grandiflora","Pyrola","FORB","Pyrola grandiflora","CTL",3.54609929078014,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",4.9645390070922,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1302","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Sphagnum ","Sphagnum","SPHAG","Sphagnum","CTL",0.709219858156028,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",38.2978723404255,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1303","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Polygonum bistorta","Polygonum","FORB","Polygonum bistorta","CTL",1.41843971631206,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",4.9645390070922,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1304","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Aulacomnium ","Aulacomnium","MPLEU","Aulacomnium","CTL",3.54609929078014,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",38.2978723404255,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1305","ANWR:JAGO-A:8:1996","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",1996,"LIVE","NONWOODY","pf_all_XY","Dactylina arctica","Dactylina","LFRUT","Dactylina arctica","CTL",0.709219858156028,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",4.25531914893617,"None",32.6241134751773,19.8581560283688,4.9645390070922,4.25531914893617,38.2978723404255,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,17,20
"1306","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",3.33333333333333,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",12.6666666666667,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
"1307","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",15.3333333333333,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",31.3333333333333,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
"1308","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Tomentypnum nitens","Tomentypnum","MPLEU","Tomentypnum nitens","CTL",5.33333333333333,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",39.3333333333333,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
"1309","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Peltigera aphthosa","Peltigera","LFOLI","Peltigera aphthosa","CTL",6,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",10,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
"1310","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Cetraria islandica","Cetraria","LFRUT","Cetraria islandica","CTL",0.666666666666667,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",10,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
"1311","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SDECI","Vaccinium vitis-idaea","CTL",6,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",31.3333333333333,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
"1312","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Crustose ","Crustose","LCRUS","Crustose","CTL",1.33333333333333,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",10,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
"1313","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Polytrichum ","Polytrichum","MACRO","Polytrichum","CTL",2,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",39.3333333333333,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
"1314","ANWR:JAGO-A:9:1996","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",1996,"LIVE","NONWOODY","pf_all_XY","Peltigera ","Peltigera","LFOLI","Peltigera","CTL",0.666666666666667,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",10,"None",31.3333333333333,12.6666666666667,6.66666666666667,10,39.3333333333333,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,21,21
